关键字,分类,上级,下级
近地遥感,技术,遥感平台,
近日点,天体系统,地球公转,
近景摄影测量,技术,摄影测量,
近郊区,人文,城市边缘区,
进化生物学,学科,遗传学,
进口关税,人文,关税,
进口配额,人文,配额,
远日点,天体系统,地球公转,
远程出境旅游,旅游,出境旅游,
远郊区,人文,城市边缘区,
远郊型,人文,区位类型,
连续运行参考站,技术,GPS应用,CORS
连阴雨,气候,极端天气,
退牧还草,环境,生态恢复,
退耕还林,环境,生态恢复,
适应性管理,环境,生态系统管理,
适应能力,气候,气候变化脆弱性,
适应行动计划,气候,国家气候政策,
逆全球化,人文,全球化,
逆向袭夺,地貌,河流袭夺,
逆城市化,人文,人口学,
逆断层,地貌,断层,
选址分析,技术,网络分析,
选择,技术,地图综合,
选择税,人文,关税征收方式,从价税与从量税择高征收
透明度原则,人文,世贸组织原则,贸易政策通报、信息公开
递阶扩散,人文,文化扩散过程,
通信网络,人文,城市地理,
通勤时间长,人文,城市交通问题,
通胀率,人文,宏观经济学,
通风系统,建筑,建筑设备,自然通风、机械通风、混合通风
造山带,地球系统,岩石圈构造单元,
造山运动,地球系统,板块构造,喜马拉雅造山运动、阿尔卑斯造山运动
遗产地管理,人文,文化遗产保护,
遗传多样性,环境,生物多样性,
遗传学,学科,分子生物学,
遗传流行病学,学科,分子流行病学,
遥感云平台,技术,遥感应用,
遥感传感器,技术,遥感技术,光学传感器、雷达传感器、红外传感器
遥感分类,技术,遥感应用,
遥感原理,技术,遥感技术,电磁波谱、地物光谱特征
遥感反演,技术,遥感应用,
遥感学,学科,地理学科,
遥感平台,技术,遥感技术,卫星平台、航空平台、地面平台
遥感应用,技术,遥感技术,资源调查、环境监测、灾害监测、城市规划
遥感应用领域,技术,遥感应用,国土资源调查、农业监测、灾害评估、城市扩张监测
遥感影像解读,技能,地理图表解读,
遥感技术,技术,地理信息技术,遥感原理、遥感平台、遥感传感器、遥感应用
遥感监测,技术,环境监测,
遥感解译,技能,地理信息获取方式,
避险搬迁,灾害,地质灾害防治,
邻近国家出境旅游,旅游,出境旅游,
郊区化,人文,人口学,
部长级会议,人文,世界贸易组织结构,最高决策机构、两年一次、多哈回合
都市圈,人文,城市地理学,
都市连绵区,人文,城市群,
鄱阳湖,水文,淡水湖,
配额,人文,贸易政策工具,进口配额、出口配额
酶传感器,技术,生物传感器,
酶工程,农业,农业生物技术,
酸碱污染,环境,水污染类型,
酸雨,环境,大气环境问题,
里斯冰期,地球系统,第四纪冰期,
里氏震级,地貌,地震震级,
重力侵蚀,地貌,侵蚀作用,崩塌、滑坡、泥石流
重力测量,技术,大地测量,
重工业,人文,工业,钢铁工业、机械工业、化学工业
重点开发区域,人文,主体功能区,
重点生态功能区,人文,主体功能区,
重要任务,人文,国际组织,
重要作用,人文,国际组织,
重要功能,人文,国际组织,
重要目标,人文,国际组织,
重金属传感器,技术,水质传感器,
重金属污染,环境,土壤污染,
重金属超标,农业,农产品质量安全,
野外实习,技能,地理实践活动,
野外实验,研究,实验研究,
野生动物保护,环境,农业地理,
量子产业,人文,产业结构,
量子计算,技术,计算机科学,
金属氢化物,技术,氢储运,
金属矿产,资源,矿产资源,黑色金属、有色金属、贵金属
金星,天体系统,类地行星,
金矿,资源,贵金属,
金砖国家,人文,国际组织,
金融业,人文,服务业,
金融中心城市,人文,城市类型,
金融产业,人文,产业结构,
金融合作,人文,国际合作,
金融服务,人文,生产性服务业,
针叶林,地球系统,森林,
针叶林带,环境,植被垂直分布,
钟乳石,地貌,岩溶洞穴,
钠离子电池,技术,动力电池,
钢铁工业,人文,重工业,
铁矿,资源,黑色金属,
铁路,人文,交通,
铁路运输,人文,交通运输方式,
铂矿,资源,贵金属,
铜矿,资源,有色金属,
铝土矿,资源,有色金属,
铬矿,资源,黑色金属,
铵盐,环境,气溶胶,
银河系,天体系统,星系,
银矿,资源,贵金属,
银色经济,人文,产业结构,
销售环节,农业,农产品供应链,
锂电池,技术,动力电池,
锋面系统,气候,天气系统,冷锋、暖锋、准静止锋
锋面雨,气候,降水类型,
锌矿,资源,有色金属,
锥状火山,地貌,火山,
锰矿,资源,黑色金属,
锰结核,海洋,海底矿物,
长三角一体化,人文,产业结构,
长三角城市群,人文,城市群,
长度变形,技术,地图投影变形,
长期低碳发展战略,气候,国家气候政策,
长期变化,气候,气候变化时间尺度,
长江,水文,河流,上游、中游、下游
长江三角洲,地貌,三角洲平原,
长江上游,区域,长江,
长江下游,区域,长江,
长江中下游平原,地貌,平原,
长江中游,区域,长江,
长江经济带,人文,产业结构,
闪电,现象,气象现象,
问卷调查,研究,调查研究,
问题解决,技能,应用技能,
间接投资,人文,国际经济学,
间接经济效应,旅游,旅游经济效应,
间接风险,气候,气候变化风险,
间歇泉,现象,地下水现象,
队列组成法,人文,人口预测,
防护林,人文,林业,
防护绿地,人文,绿地,
防灾减灾能力提升,气候,气候变化适应策略,
阳坡,地貌,山坡,
阴坡,地貌,山坡,
阶地,地貌,河谷,一级阶地、二级阶地
阶梯水价,资源,水资源管理,
阿尔卑斯山,地貌,褶皱山,
阿尔卑斯造山运动,地球系统,造山运动,
阿尔及利亚,区域,北非,
阿尔泰语系,人文,语言系谱,
阿拉伯半岛,区域,西亚,
阿根廷,区域,南美洲,
陆地卫星,技术,卫星遥感,Landsat
陆生动物,地球系统,动物,
陆间海,海洋,海洋类型,地中海、波罗的海、黑海
降水,气候,气候要素,降水量、降水类型、等降水量线
降水分布图,技能,气候图,
降水差异,气候,海陆分布对气候影响,
降水类型,气候,降水,对流雨、地形雨、锋面雨
降水量,气候,降水,年降水量、月降水量
限制开发区域,人文,主体功能区,
陨石,天体系统,太阳系,
陨石海啸,灾害,海啸生成机制,
隆起海岸,地貌,海岸类型,
难民,人文,人口地理,
雅丹地貌,地貌,风蚀地貌,
集中式村落,人文,村落形态,
集体土地,环境,区域发展,
集市,人文,商业文化景观,
集成电路产业,人文,产业结构,
集约用地,环境,区域发展,
集群经济,人文,产业结构,
集聚效应,人文,服务业区位,
集聚经济,人文,产业结构,
雨水侵蚀,地貌,水蚀,面蚀、沟蚀
雨水收集,资源,水资源可持续利用,
雨水收集系统,建筑,给排水系统,雨水花园、渗透沟、雨水桶
零售区位,人文,商业区位论,
零售商业,人文,商业类型,
零售服务,人文,消费性服务业,
零碳旅游,环境,旅游业,
雷电,气候,天气现象,
雷达传感器,技术,遥感传感器,
雾,气候,天气现象,辐射雾、平流雾、蒸汽雾
雾霾,环境,大气环境问题,PM2.5、能见度降低
雾霾天气,气候,极端天气,
震中,地貌,震源,
震源,地貌,地震,震源深度、震中
震源深度,地貌,震源,浅源地震、中源地震、深源地震
霜,气候,天气现象,
霜冻,气候,天气现象,
露,气候,天气现象,
露营旅游,人文,旅游业,
青海湖,水文,咸水湖,
青藏地区,区域,中国地理分区,
青藏高原,地貌,高原,世界屋脊
非关税壁垒,人文,贸易壁垒,
非关税措施,人文,贸易政策工具详解,技术性贸易壁垒、卫生与植物卫生措施、数量限制
非可再生资源,资源,自然资源,化石燃料、矿产资源
非地带性土壤,土壤,土壤类型,盐碱土、沼泽土
非歧视原则,人文,世贸组织原则,最惠国待遇、国民待遇
非洲,区域,世界地理,北非、东非、西非、中非、南非
非洲地区,区域,世界地理分区,北非、南非、东非、西非、中非
非洲季风环流,气候,季风环流,
非洲板块,地球系统,板块,
非物质文化景观,人文,文化景观,
非物质文化遗产,人文,文化遗产,传统技艺、民间文学、传统音乐舞蹈、传统节庆
非生物因子,生态,生态要素,阳光、温度、水分、土壤
非空间数据,技术,地理信息,属性数据、统计数据、描述性数据
非金属矿产,资源,矿产资源,建筑材料、化工原料、盐类
面波,地貌,地震波,
面源污染,环境,农业污染,
面状符号,技术,地图符号,底纹符号、晕线符号、等值线符号
面积变形,技术,地图投影变形,
面积计算,技能,计算技能,
面蚀,地貌,雨水侵蚀,
韦伯工业区位论,人文,工业区位论,
韧性城市,人文,城市地理,
韧性建设,环境,气候适应,
韩国,区域,东亚,
页岩气,资源,天然气,
顺向袭夺,地貌,河流袭夺,
顿河冰期,地球系统,第四纪冰期,
预冷,农业,冷链物流,
预制构件,建筑,装配式建筑,预制梁、预制柱、预制墙板、预制楼板
预警等级,气候,极端天气事件预警,
预防医学,学科,公共健康,
领土争端,人文,政治地理,
领海,人文,海洋权益,
颗粒物,环境,大气污染,
风,气候,气候要素,风向、风速、季风
风云卫星,技术,卫星遥感,
风力侵蚀,地貌,风蚀,磨蚀、吹蚀
风力发电,资源,风能,
风力搬运,地貌,搬运作用,
风力沉积,地貌,沉积作用,
风化作用,地貌,外力作用,物理风化、化学风化、生物风化
风向,气候,风,
风向差异,气候,海陆分布对气候影响,
风带,气候,气压,信风带、西风带、极地东风带
风成地貌,地貌,外力地貌,
风景名胜区,环境,农业地理,
风暴潮,灾害,海洋灾害,
风暴潮洪水,灾害,洪水类型,
风水布局,人文,空间布局,
风浪,海洋,,浪高、波长、周期
风海流,气候,洋流,
风积地貌,地貌,风成地貌,黄土高原
风能,资源,可再生能源,
风蚀,地貌,侵蚀作用,风力侵蚀、沙丘移动
风蚀柱,地貌,风蚀地貌,
风蚀槽,地貌,风蚀地貌,
风速,气候,风,
风险分析,灾害,自然灾害风险评估,
风险评价,灾害,自然灾害风险评估,
风险评估,自然灾害,灾害防治,易发性、危险性、脆弱性
风险识别,灾害,自然灾害风险评估,
飓风,气候,热带气旋,
飞地经济,人文,产业结构,
飞轮储能,技术,储能技术,
食品安全,人文,农业地理,
食品工业,人文,轻工业,
食物网,环境,生态系统,
食物链,环境,生态系统,
餐饮服务,人文,消费性服务业,
饼状图,技能,图表制作,
首尔都市圈,人文,都市圈,
马来群岛,区域,东南亚,
马登-朱利安振荡,气候,海洋现象,MJO
马里亚纳海沟,地貌,深海沟,
高光谱遥感,技术,遥感传感器,
高出生低死亡,人文,人口转变阶段,
高出生高死亡,人文,人口转变阶段,
高分卫星,技术,卫星遥感,
高压氢气,技术,氢储运,
高原,地貌,地形,青藏高原、内蒙古高原、黄土高原、云贵高原
高原边缘,地貌,高原,
高原面,地貌,高原,
高山,地貌,山地,海拔1000米以上
高山区,气候,气候敏感区,
高山气候,气候,局地气候,高山气候垂直带谱
高山气候垂直带谱,气候,高山气候,
高山草甸带,环境,植被垂直分布,
高山荒漠带,环境,植被垂直分布,
高度工业化,人文,工业化进程,
高房价,人文,城市问题,
高技术工业,工业地理,工业,电子工业、生物工程、新材料
高效保温,建筑,被动式建筑,
高新技术产业,人文,工业类型,电子工业、生物工程、航天工业
高新技术产业园区,人文,工业区,
高新技术开发区,人文,产业结构,
高档住宅区,人文,居住区,
高气压,气候,气压,反气旋、下沉气流
高程判读,技能,地图判读,
高空急流,气候,大气环流,极地急流、副热带急流、低层急流
高端装备产业,人文,产业结构,
鬼城,人文,城市问题,
鱼类传感器,技术,动物传感器,
鱼类资源,海洋,海洋生物资源,
鸟类传感器,技术,动物传感器,
黄土地貌,地貌,风成地貌,
黄土高原,地貌,高原,
黄壤,环境,土壤类型,
黄果树瀑布,地貌,瀑布,
黄河,水文,河流,上游、中游、下游
黄河上游,区域,黄河,
黄河下游,区域,黄河,
黄河中游,区域,黄河,
黄河流域生态保护,人文,产业结构,
黄河流域生态保护和高质量发展,人文,区域发展战略,
黄石热点,地球系统,热点,
黄石间歇泉,地貌,间歇泉,
黄赤交角,天体系统,地球公转,
黄金标准,环境,碳交易,
黏性泥石流,灾害,泥石流分类,
黑土,环境,土壤类型,
